,Unnamed: 0,Company,Bar Name,Review_date,Cocoa_percent,Company_location,Rating,Bean_origin
988,988,Machu Picchu Trading Co.,Peru,2011,70,Peru,1.5,Peru
989,989,Machu Picchu Trading Co.,Peru,2010,55,Peru,2.25,Peru
990,990,Madecasse (Cinagra),Madagascar,2008,67,Madagascar,3.5,Madagascar
991,991,Madecasse (Cinagra),Madagascar,2008,70,Madagascar,3.75,Madagascar
992,992,Madecasse (Cinagra),Madagascar,2008,63,Madagascar,4.0,Madagascar
993,993,Madecasse (Cinagra),Madagascar,2008,75,Madagascar,3.5,Madagascar
994,994,Madre,Guadalcanal,2017,73,U.S.A.,3.5,Solomon Islands
995,995,Madre,Puerto Rico,2013,70,U.S.A.,2.75,Puerto Rico
996,996,Madre,Brazil,2013,70,U.S.A.,3.5,Brazil
997,997,Madre,"Choobua, Kona",2013,70,U.S.A.,2.75,Hawaii
998,998,Madre,"Xocunusco, Chiapas, Pichucalco",2013,70,U.S.A.,2.75,Mexico
999,999,Madre,"Hamakua Coast, Kokoleka",2012,70,U.S.A.,3.25,Hawaii
1000,1000,Madre,"Criollo, Hawaii",2012,70,U.S.A.,3.25,Hawaii
1001,1001,Madre,Kaua'i,2012,70,U.S.A.,3.5,Hawaii
1002,1002,Madre,Dominican,2011,70,U.S.A.,2.5,Dominican Republic
1003,1003,Madre,Upala,2011,70,U.S.A.,2.75,Costa Rica
1004,1004,Madre,"Chiapas, Triple Cacao",2010,72,U.S.A.,2.75,Mexico
1005,1005,Maglio,Africa,2008,75,Italy,2.0,Tanzania
1006,1006,Maglio,Ecuador,2008,70,Italy,3.0,Ecuador
1007,1007,Maglio,Cuba,2008,70,Italy,3.25,Cuba
1008,1008,Maglio,Santo Domingo,2008,70,Italy,3.75,Dominican Republic
1009,1009,Majani,Ecuador,2010,70,Italy,2.0,Ecuador
1010,1010,Malagasy (Chocolaterie Robert),Sambirano 2006,2007,75,Madagascar,2.75,Madagascar
1011,1011,Malagasy (Chocolaterie Robert),Mora Mora 2006,2007,73,Madagascar,3.5,Madagascar
1012,1012,Malagos,"Davao, Mt. Talamo foothills",2013,65,Philippines,3.5,Philippines
1013,1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",2010,55,U.S.A.,3.5,Hawaii
1014,1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",2009,55,U.S.A.,2.75,Hawaii
1015,1015,Malmo,Chuao,2016,70,Sweden,3.0,Venezuela
1016,1016,Mana,Ecuador,2015,74,U.S.A.,2.5,Ecuador
1017,1017,Mana,Peru,2014,74,U.S.A.,2.5,Peru
1018,1018,Mana,Venezuela,2014,74,U.S.A.,2.75,Venezuela
1019,1019,Mana,Conacado,2012,74,U.S.A.,3.75,Dominican Republic
1020,1020,Manifesto Cacao,Colombia,2014,70,Colombia,2.75,Colombia
1021,1021,Manoa,Markham Valley,2015,72,U.S.A.,3.5,Papua New Guinea
1022,1022,Manoa,Coto Brus,2015,72,U.S.A.,3.75,Costa Rica
1023,1023,Manoa,"Waiahole, O'ahu",2013,72,U.S.A.,3.75,Hawaii
1024,1024,Manoa,"Liberia, #174",2012,72,U.S.A.,3.25,Liberia
1025,1025,Manoa,"Hamakua, Hawaiian Crown, #176",2012,72,U.S.A.,2.75,Hawaii
1026,1026,Manoa,Piura,2012,72,U.S.A.,3.0,Peru
1027,1027,Manoa,"Oahu, Winward, #151, Maunawili district",2012,72,U.S.A.,3.25,Hawaii
1028,1028,Manufaktura Czekolady,Johe,2016,70,Poland,3.75,Nicaragua
1029,1029,Manufaktura Czekolady,Peru,2016,70,Poland,3.5,Peru
1030,1030,Manufaktura Czekolady,Porcelana,2014,70,Poland,3.75,Venezuela
1031,1031,Manufaktura Czekolady,Kolumbia,2014,85,Poland,3.5,Colombia
1032,1032,Manufaktura Czekolady,Grand Cru Dominican Republic,2012,70,Poland,3.25,Dominican Republic
1033,1033,Manufaktura Czekolady,Grand Cru Ghana,2012,70,Poland,3.5,Ghana
1034,1034,Manufaktura Czekolady,Grand Cru Ecuador,2012,70,Poland,3.25,Ecuador
1035,1035,Map Chocolate,"Ben Tre, Surprise Valley",2016,75,U.S.A.,3.25,Vietnam
1036,1036,Map Chocolate,"ROIG, 2014",2015,70,U.S.A.,3.5,Dominican Republic
1037,1037,Map Chocolate,"Maranon, 2014",2015,62,U.S.A.,3.5,Peru
1038,1038,Map Chocolate,Ecuador,2015,70,U.S.A.,3.5,Ecuador
1039,1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",2015,70,U.S.A.,2.75,Trinidad
1040,1040,Map Chocolate,"A case of the Xerces Blues, triple roast",2015,70,U.S.A.,3.5,Nicaragua
1041,1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",2015,68,U.S.A.,3.5,Peru
1042,1042,Map Chocolate,Colombia,2015,75,U.S.A.,2.75,Colombia
1043,1043,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",2015,72,U.S.A.,3.0,Tanzania
1044,1044,Map Chocolate,Le Chocolat Chaud,2015,78,U.S.A.,3.5,Honduras
1045,1045,Marana,Piura,2016,70,Peru,3.0,Peru
1046,1046,Marana,Cusco,2016,70,Peru,2.75,Peru
1047,1047,Marana,San Martin,2016,70,Peru,3.0,Peru
1048,1048,Marigold's Finest,Cacao Nib Crunch,2016,75,Canada,3.25, 
1049,1049,Marou,"Tan Phu Dong Island, Heart of Darkness",2015,85,Vietnam,3.25,Vietnam
1050,1050,Marou,Ben Tre,2015,68,Vietnam,3.5,Vietnam
1051,1051,Marou,"Dak Lak, Batch 2451",2015,70,Vietnam,3.75,Vietnam
1052,1052,Marou,"Tan Phu Dong, Treasure Island",2013,75,Vietnam,3.5,Vietnam
1053,1053,Marou,Ba Ria,2012,76,Vietnam,3.5,Vietnam
1054,1054,Marou,Dong Nai,2012,72,Vietnam,3.5,Vietnam
1055,1055,Marou,"Tien Giang, Gao Co-op",2012,70,Vietnam,3.5,Vietnam
1056,1056,Marou,Ben Tre,2012,78,Vietnam,3.5,Vietnam
1057,1057,Marou,Tien Giang,2012,80,Vietnam,3.0,Vietnam
1058,1058,Marou,Lam Dong,2012,74,Vietnam,3.5,Vietnam
1059,1059,Mars,"Matina 1-6, prototype",2010,65,U.S.A.,3.0,Costa Rica
1060,1060,Mars,Ivory Coast,2010,65,U.S.A.,3.0,Ivory Coast
1061,1061,Mars,Nigeria,2010,65,U.S.A.,3.25,Nigeria
1062,1062,Mars,"Ghana, prototype",2010,65,U.S.A.,3.5,Ghana
1063,1063,Marsatta,Dominican Republic,2013,74,U.S.A.,2.25,Dominican Republic
1064,1064,Marsatta,Dominican Republic,2013,89,U.S.A.,2.5,Dominican Republic
1065,1065,Martin Mayer,Alto Beni,2016,76,Austria,2.75,Bolivia
1066,1066,Martin Mayer,Pisa,2016,82,Austria,3.0,Haiti
1067,1067,Martin Mayer,Tumaco,2016,74,Austria,3.25,Colombia
1068,1068,Mast Brothers,Guatemala,2015,76,U.S.A.,3.0,Guatemala
1069,1069,Mast Brothers,Tanzania,2015,74,U.S.A.,3.25,Tanzania
1070,1070,Mast Brothers,French Laundry 20th Anniversary,2014,75,U.S.A.,3.75,"Peru, Belize"
1071,1071,Mast Brothers,Shake Shack,2012,73,U.S.A.,3.5,"Peru, Mad., Dom. Rep."
1072,1072,Mast Brothers,Madagascar,2012,72,U.S.A.,2.5,
1073,1073,Mast Brothers,Chuao,2012,73,U.S.A.,2.75,Venezuela
1074,1074,Mast Brothers,Brooklyn Blend,2011,72,U.S.A.,3.5, 
1075,1075,Mast Brothers,"Chuao, Med. Roast",2011,76,U.S.A.,3.0,Venezuela
1076,1076,Mast Brothers,"Chuao, Dark Roast",2011,70,U.S.A.,3.0,Venezuela
1077,1077,Mast Brothers,"Chuao, Light Roast",2011,81,U.S.A.,2.75,Venezuela
1078,1078,Mast Brothers,Moho River,2011,70,U.S.A.,3.5,Belize
1079,1079,Mast Brothers,Papua New Guinea,2011,71,U.S.A.,2.75,Papua New Guinea
1080,1080,Mast Brothers,San Martin,2011,75,U.S.A.,3.0,Peru
1081,1081,Mast Brothers,Conacado,2011,73,U.S.A.,3.25,Dominican Republic
1082,1082,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",2011,74,U.S.A.,3.75,Dominican Republic
1083,1083,Mast Brothers,Patanemo,2010,81,U.S.A.,2.75,Venezuela
1084,1084,Mast Brothers,Ocumare de la Costa,2010,75,U.S.A.,3.0,Venezuela
1085,1085,Mast Brothers,"Dominican Republic, Coop",2010,70,U.S.A.,3.25,Dominican Republic
1086,1086,Matale,"Malekula P., 2013",2013,72,Australia,3.5,Vanuatu
1087,1087,Matale,"Somia, 2013",2013,68,Australia,4.0,Madagascar
1088,1088,Matale,"Kulili P., 2013",2013,74,Australia,4.0,Papua New Guinea
1089,1089,Matale,Blend,2013,70,Australia,3.75,"PNG, Vanuatu, Mad"
1090,1090,Maverick,Maya Mountain,2014,70,U.S.A.,3.25,Belize
1091,1091,Maverick,Elvesia,2014,70,U.S.A.,3.25,Dominican Republic
1092,1092,Maverick,Tumbes,2014,82,U.S.A.,3.25,Peru
1093,1093,Maverick,"Morropon, Norandiono Coop, Piura",2014,63,U.S.A.,3.5,Peru
1094,1094,Mayacama,Hispaniola,2016,72,U.S.A.,3.0,Domincan Republic
1095,1095,Meadowlands,Bolivia,2014,70,U.S.A.,2.5,Bolivia
1096,1096,Meadowlands,Venezuela,2014,70,U.S.A.,2.75,Venezuela
1097,1097,Meadowlands,Belize,2014,70,U.S.A.,3.0,Belize
1098,1098,Meadowlands,"Nicaragua, w/ inbs",2014,70,U.S.A.,3.0,Nicaragua
1099,1099,Meadowlands,Dominican Republic,2014,70,U.S.A.,3.5,Dominican Republic
1100,1100,Menakao (aka Cinagra),Madagascar,2012,80,Madagascar,2.5,Madagascar
1101,1101,Menakao (aka Cinagra),Madagascar,2012,72,Madagascar,2.5,Madagascar
1102,1102,Mesocacao,El Salvador,2015,80,Honduras,2.75,El Salvador
1103,1103,Mesocacao,El Salvador,2015,70,Honduras,3.0,El Salvador
1104,1104,Mesocacao,Honduras,2014,80,Honduras,3.25,Honduras
1105,1105,Mesocacao,Honduras,2014,70,Honduras,3.5,Honduras
1106,1106,Mesocacao,"La Tronca, Matagalpa",2014,70,Honduras,3.25,Nicaragua
1107,1107,Mesocacao,"La Tronca, Matagalpa",2014,80,Honduras,3.5,Nicaragua
1108,1108,Metiisto,"Fazenda Sempre Firme P., Bahia",2014,70,Sweden,3.0,Brazil
1109,1109,Metiisto,Akesson Estate,2014,72,Sweden,3.5,Madagascar
1110,1110,Metropolitan,South America,2015,70,Amsterdam,3.5,South America
1111,1111,Michel Cluizel,"Chiapas, Mokaya P.",2012,66,France,3.75,Mexico
1112,1112,Michel Cluizel,"Carenero Superior, Concepcion",2007,66,France,3.5,Venezuela
1113,1113,Michel Cluizel,Vila Gracinda,2007,67,France,3.5,Sao Tome
1114,1114,Michel Cluizel,Carre Amer,2006,60,France,2.0, 
1115,1115,Michel Cluizel,Carre Grand Noir,2006,85,France,2.0, 
1116,1116,Michel Cluizel,Tamarina,2006,70,France,3.0,Sao Tome
1117,1117,Michel Cluizel,Los Ancones P.,2006,67,France,4.0,Dominican Republic
1118,1118,Michel Cluizel,Mangaro P.,2006,65,France,4.0,Madagascar
1119,1119,Michel Cluizel,Maralumi P.,2006,64,France,4.0,Papua New Guinea
1120,1120,Michel Cluizel,Noir Infini,2006,99,France,2.0, 
1121,1121,Middlebury,Maya Mountain,2015,80,U.S.A.,3.5,Belize
1122,1122,Middlebury,San Juan Estate,2015,70,U.S.A.,3.5,Trinidad
1123,1123,Middlebury,Oko Caribe,2015,75,U.S.A.,3.75,Dominican Republic
1124,1124,Middlebury,"Patanemo, Epoch, Donaldo",2015,75,U.S.A.,3.75,Venezuela
1125,1125,Middlebury,Kokoa Kamili,2015,75,U.S.A.,3.25,Tanzania
1126,1126,Middlebury,"Matagalpa, Cacao Bisiesto",2015,70,U.S.A.,3.5,Nicaragua
1127,1127,Middlebury,La Red,2013,75,U.S.A.,2.5,Dominican Republic
1128,1128,Middlebury,Belize,2013,80,U.S.A.,3.25,Belize
1129,1129,Middlebury,Houseblend,2012,65,U.S.A.,1.5, 
1130,1130,Middlebury,Alto Beni,2012,75,U.S.A.,2.0,Bolivia
1131,1131,Middlebury,"Balinese, Java",2012,70,U.S.A.,2.5,Indonesia
1132,1132,Millcreek Cacao Roasters,Ecuador,2013,70,U.S.A.,2.5,Ecuador
1133,1133,Millcreek Cacao Roasters,Ecuador,2012,70,U.S.A.,3.5,Ecuador
1134,1134,Mindo,Ecuador,2010,67,U.S.A.,2.75,Ecuador
1135,1135,Mindo,Ecuador,2010,77,U.S.A.,2.75,Ecuador
1136,1136,Minimal,"Acul-du-Nord, 2015",2016,70,Japan,3.5,Haiti
1137,1137,Mission,"Fazenda Camboa, Bahia",2016,75,Brazil,3.75,Brazil
1138,1138,Mission,"Bahia, Fazenda Venturosa",2015,70,Brazil,3.5,Brazil
1139,1139,Mita,Tumaco,2012,65,Colombia,2.5,Colombia
1140,1140,Moho,"Toledo District, w/ nibs",2013,73,U.S.A.,3.25,Belize
1141,1141,Moho,Toledo District,2013,72,U.S.A.,3.0,Belize
1142,1142,Moho,"Umoho R., Toledo District, San Felipe",2010,67,U.S.A.,2.75,Belize
1143,1143,Molucca,La Red,2015,70,U.S.A.,3.0,Domincan Republic
1144,1144,Molucca,Indonesia,2015,70,U.S.A.,2.75,Indonesia
1145,1145,Molucca,Peru,2015,70,U.S.A.,3.25,Peru
1146,1146,Momotombo,Matagalpa,2011,70,Nicaragua,2.75,Nicaragua
1147,1147,Momotombo,Mombacho,2011,70,Nicaragua,2.75,Nicaragua
1148,1148,Momotombo,Oscuro,2011,70,Nicaragua,3.25,Nicaragua
1149,1149,Monarque,Oko Caribe,2016,72,Canada,3.5,Dominican Republic
1150,1150,Monsieur Truffe,Papaua New Guinea,2014,70,Australia,3.25,Papua New Guinea
1151,1151,Montecristi,Manabi,2015,70,Ecuador,3.25,Ecuador
1152,1152,Montecristi,Manabi,2015,63,Ecuador,3.5,Ecuador
1153,1153,Montecristi,Manabi,2015,85,Ecuador,3.5,Ecuador
1154,1154,Muchomas (Mesocacao),Nicaragua,2015,70,U.S.A.,3.5,Nicaragua
1155,1155,Muchomas (Mesocacao),Nicaragua,2015,80,U.S.A.,3.5,Nicaragua
1156,1156,Mutari,"Kokoa Kamili, batch 1 SRB",2016,68,U.S.A.,2.75,Tanzania
1157,1157,Mutari,"Oko Caribe, batch 1 SRB",2016,71,U.S.A.,2.75,Domincan Republic
1158,1158,Mutari,"Ambanja, batch 1 SRB",2016,68,U.S.A.,2.75,Madagascar
1159,1159,Mutari,"Tien Giang, batch 1 SRB",2016,80,U.S.A.,3.0,Vietnam
1160,1160,Nahua,"Costa Rica, Oscuro",2013,58,Costa Rica,2.5,Costa Rica
1161,1161,Nahua,"Costa Rica, Oscuro",2013,70,Costa Rica,3.0,Costa Rica
1162,1162,Naive,Trinidad & Tobago,2013,70,Lithuania,3.75,"Trinidad, Tobago"
1163,1163,Naive,"Maranon Canyon, Fortunato No. 4",2013,78,Lithuania,3.75,Peru
1164,1164,Naive,Grenada,2012,71,Lithuania,2.5,Grenada
1165,1165,Na�ve,Nicaragua,2014,70,Lithuania,3.25,Nicaragua
1166,1166,Na�ve,Chuao,2014,75,Lithuania,2.75,Venezuela
1167,1167,Na�ve,Barinas,2014,70,Lithuania,3.0,Venezuela
1168,1168,Nanea,Criollo Blend,2013,85,U.S.A.,3.5,Hawaii
1169,1169,Nathan Miller,Peru,2014,72,U.S.A.,2.25,Peru
1170,1170,Nathan Miller,Hispaniola,2014,70,U.S.A.,2.5,Dominican Republic
1171,1171,Nathan Miller,Madagascar,2014,73.5,U.S.A.,2.5,Madagascar
1172,1172,Nathan Miller,Ghana,2014,70,U.S.A.,3.5,Ghana
1173,1173,Neuhaus (Callebaut),Papua New Guinea,2010,70,Belgium,2.5,Papua New Guinea
1174,1174,Neuhaus (Callebaut),Manickchand Estate,2008,67,Belgium,3.75,Trinidad
1175,1175,Neuhaus (Callebaut),Dark,2007,73,Belgium,1.0, 
1176,1176,Neuhaus (Callebaut),West Africa,2006,73,Belgium,2.0,West Africa
1177,1177,Neuhaus (Callebaut),Sao Tome,2006,75,Belgium,2.75,Sao Tome
1178,1178,Neuhaus (Callebaut),Ocumare,2006,71,Belgium,3.0,Venezuela
1179,1179,Nibble,Patanemo,2015,72,U.S.A.,2.25,Venezuela
1180,1180,Nibble,Elvesia P.,2015,72,U.S.A.,2.75,Dominican Republic
1181,1181,Nibble,"Ambanja, Sambirano Valley",2015,72,U.S.A.,3.0,Madagascar
1182,1182,Nibble,Tumbes,2015,72,U.S.A.,3.0,Peru
1183,1183,Night Owl,Peru,2013,75,U.S.A.,2.75,Peru
1184,1184,Night Owl,Ecuador,2013,75,U.S.A.,3.5,Ecuador
1185,1185,Noble Bean aka Jerjobo,Ghana,2014,75,U.S.A.,3.0,Ghana
1186,1186,Noble Bean aka Jerjobo,Moho Valley,2014,75,U.S.A.,3.0,Belize
1187,1187,Noble Bean aka Jerjobo,Maranon Canyon,2014,75,U.S.A.,3.25,Peru
1188,1188,Noir d' Ebine,Venezuela,2012,70,U.S.A.,3.0,Venezuela
1189,1189,Noir d' Ebine,Ecuador,2012,70,U.S.A.,3.0,Ecuador
1190,1190,Nova Monda,"La Patriota, cacao Indio, purple label",2012,70,Nicaragua,3.0,Nicaragua
1191,1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",2012,75,Niacragua,2.75,Nicaragua
1192,1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",2012,80,Nicaragua,3.25,Ecuador
1193,1193,Nuance,"Ghana, 2013",2015,70,U.S.A.,3.75,Ghana
1194,1194,Nuance,"Ecuador, 2013",2015,70,U.S.A.,2.75,Ecuador
1195,1195,Nuance,"Canoabo, 2013",2015,70,U.S.A.,3.0,Venezuela
1196,1196,Nuance,"Sambirano Valley, 2012",2015,70,U.S.A.,3.5,Madagascar
1197,1197,Nuance,La Red,2015,70,U.S.A.,3.75,Dominican Republic
1198,1198,Nugali,Fazenda Leolinda,2016,70,Brazil,3.5,Brazil
1199,1199,Oakland Chocolate Co.,Jamaica,2010,70,U.S.A.,2.5,Jamaica
1200,1200,Obolo,Pangoa,2015,70,Chile,3.75,Peru
1201,1201,Obolo,"Pangoa, w/ nibs",2015,70,Chile,3.75,Peru
1202,1202,Ocelot,Virunga,2015,70,Scotland,3.75,Congo
1203,1203,Ocelot,Piura,2015,75,Scotland,4.0,Peru
1204,1204,Ocho,Sang Yum Coop,2016,100,New Zealand,2.75,Samoa
1205,1205,Ocho,Sang Yum Coop,2016,70,New Zealand,3.5,Samoa
1206,1206,Ocho,"PNG, Devotion",2014,66,New Zealand,2.75,Papua New Guinea
1207,1207,Ocho,"PNG, Revolution",2014,70,New Zealand,3.0,Papua New Guinea
1208,1208,Ocho,"PNG, Voodoo",2014,88,New Zealand,3.25,Papua New Guinea
1209,1209,Ocho,"PNG, Nib Bar",2014,74,New Zealand,3.5,Papua New Guinea
1210,1210,Ohiyo,"San Juan Estate, Gran Couva",2015,70,U.S.A.,2.75,Trinidad
1211,1211,Ohiyo,Tanzania,2015,70,U.S.A.,3.0,Tanzania
1212,1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",2011,70,Germany,3.5,Bolivia
1213,1213,Olive and Sinclair,Dominican Republic prototype,2010,72,U.S.A.,3.0,Dominican Republic
1214,1214,Olive and Sinclair,Ghana prototype,2010,72,U.S.A.,3.0,Ghana
1215,1215,Olive and Sinclair,Dark 67,2009,67,U.S.A.,2.75,"Ghana, Domin. Rep"
1216,1216,Olive and Sinclair,Dark 75,2009,75,U.S.A.,3.0,"Ghana, Domin. Rep"
1217,1217,Olivia,Carribean-Raw,2011,76,Canada,2.0,Carribean
1218,1218,Olivia,Carribean,2011,76,Canada,2.75,Carribean
1219,1219,Olivia,Carribean,2011,85,Canada,2.75,Carribean
1220,1220,Olivia,Carribean-Raw,2011,85,Canada,3.0,Carribean
1221,1221,Omanhene,Ghana,2011,80,Ghana,2.75,Ghana
1222,1222,Omnom,"Kakao Kamili, Kilombero Valley",2016,70,Iceland,3.75,Tanzania
1223,1223,Omnom,Papua New Guinea,2014,70,Iceland,3.0,Papua New Guinea
1224,1224,Omnom,Madagascar,2014,66,Iceland,3.5,Madagascar
1225,1225,organicfair,Maya Mountain,2013,74,Canada,2.75,Belize
1226,1226,organicfair,La Red,2013,72,Canada,2.75,Dominican Republic
1227,1227,organicfair,Nicaraqua,2013,72,Canada,2.75,Nicaragua
1228,1228,organicfair,Caribe,2013,72,Canada,3.0,Dominican Republic
1229,1229,organicfair,Mindo,2013,72,Canada,3.0,Ecuador
1230,1230,Original Beans (Felchlin),Papua Kerafat,2014,68,Switzerland,2.75,Papua New Guinea
1231,1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",2014,80,Switzerland,3.25, 
1232,1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",2011,66,Switzerland,3.75,Bolivia
1233,1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",2009,70,Switzerland,3.0,Congo
1234,1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",2009,75,Switzerland,3.0,Peru
1235,1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",2009,68,Switzerland,3.25,Bolivia
1236,1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",2009,60,U.S.A.,3.0,Hawaii
1237,1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",2006,60,U.S.A.,3.0,Hawaii
1238,1238,Orquidea,Peru,2012,65,Peru,3.0,Peru
1239,1239,Orquidea,Peru,2012,72,Peru,3.0,Peru
1240,1240,Pacari,"Sierra Nevada, Tutu Iku",2016,70,Ecuador,4.0,Colombia
1241,1241,Pacari,Garaua,2014,70,Ecuador,3.25,Ecuador
1242,1242,Pacari,Cumbia,2014,70,Ecuador,3.5,Ecuador
1243,1243,Pacari,Montubia,2014,70,Ecuador,3.75,Ecuador
1244,1244,Pacari,Tangara,2014,70,Ecuador,4.0,Ecuador
1245,1245,Pacari,"Ecuador, raw",2012,85,Ecuador,2.75,Ecuador
1246,1246,Pacari,Piura,2012,70,Ecuador,4.0,Peru
1247,1247,Pacari,Nube- prototype,2011,70,Ecuador,3.5,Ecuador
1248,1248,Pacari,Esmeraldas,2008,60,Ecuador,2.5,Ecuador
1249,1249,Pacari,Manabi,2008,65,Ecuador,2.75,Ecuador
1250,1250,Pacari,Los Rios,2008,72,Ecuador,3.0,Ecuador
1251,1251,Pacari,Raw,2008,100,Ecuador,2.0,Ecuador
1252,1252,Pacari,Raw,2008,70,Ecuador,3.5,Ecuador
1253,1253,Palette de Bine,Lachua,2016,70,Canada,2.75,Guatemala
1254,1254,Palette de Bine,Maya Mtn,2016,72,Canada,3.0,Belize
1255,1255,Palette de Bine,"Silvestre, La Paz, Beni",2015,70,Canada,3.25,Bolivia
1256,1256,Palette de Bine,"San Juan Estate, Gran Couva",2015,70,Canada,3.25,Trinidad
1257,1257,Palette de Bine,Kokoa Kamili,2015,72,Canada,3.5,Tanzania
1258,1258,Palette de Bine,Lam Dong,2015,72,Canada,3.75,Vietnam
1259,1259,Palette de Bine,"Alto Beni, Palos Blancos",2014,72,Canada,2.75,Bolivia
1260,1260,Palette de Bine,Sambirano,2014,78,Canada,3.75,Madagascar
1261,1261,Palette de Bine,"Camino Verde P., Balao, Guayas",2014,75,Canada,2.75,Ecuador
1262,1262,Palette de Bine,Duo- Gran Couva & Camino Verde,2014,75,Canada,3.5,"Trinidad, Ecuador"
1263,1263,Palette de Bine,Gran Couva,2014,70,Canada,3.75,Trinidad
1264,1264,Pangea,Matasawalevu,2016,76,Spain,3.0,Fiji
1265,1265,Park 75,South America,2014,65,U.S.A.,3.5,South America
1266,1266,Parliament,Kilombero Valley,2016,70,U.S.A.,3.25,Tanzania
1267,1267,Parliament,"Lachua, Q'egchi families",2015,70,U.S.A.,3.5,Guatemala
1268,1268,Parliament,Alto Beni,2014,70,U.S.A.,3.0,Bolivia
1269,1269,Parliament,Oko Caribe,2014,70,U.S.A.,3.5,Dominican Republic
1270,1270,Pascha,Peru,2013,55,Peru,2.5,Peru
1271,1271,Pascha,Peru,2013,70,Peru,2.75,Peru
1272,1272,Patric,Signature Blend,2011,70,U.S.A.,3.75, 
1273,1273,Patric,Madagascar,2009,75,U.S.A.,4.0,Madagascar
1274,1274,Patric,Madagascar,2009,67,U.S.A.,3.5,Madagascar
1275,1275,Patric,"Rio Caribe, Paria Penninsula",2009,70,U.S.A.,3.5,Venezuela
1276,1276,Patric,Madagascar,2007,70,U.S.A.,4.0,Madagascar
1277,1277,Patric,"Piura, Choc. Garage Exclusive",2013,67,U.S.A.,4.0,Peru
1278,1278,Paul Young,"Madagascar, w/ shell",2014,73,U.K.,2.25,Madagascar
1279,1279,Paul Young,"Madagascar, w/ shell",2014,64,U.K.,2.75,Madagascar
1280,1280,Peppalo,Dominican Republic,2015,82,U.S.A.,3.0,Dominican Republic
1281,1281,Pierre Marcolini,"Haut Penja, w/ nibs",2015,70,Belgium,3.25,Cameroon
1282,1282,Pierre Marcolini,Chuao,2010,75,Belgium,3.0,Venezuela
1283,1283,Pierre Marcolini,Trinite,2010,75,Belgium,3.25,Trinidad
1284,1284,Pierre Marcolini,"Baracoa, Cuba",2010,78,Belgium,3.75,Cuba
1285,1285,Pierre Marcolini,"Peru, Las Pampas P.",2010,85,Belgium,3.0,Peru
1286,1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",2009,72,Belgium,3.0,Brazil
1287,1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",2009,72,Belgium,3.0,Mexico
1288,1288,Pierre Marcolini,Cabosse,2007,70,Belgium,4.0,"Venezuela, Java"
1289,1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",2007,72,Belgium,3.75,Ecuador
1290,1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",2007,72,Belgium,4.0,Madagascar
1291,1291,Pierre Marcolini,Fleur de Cacao,2007,85,Belgium,3.5,Venezuela/ Ghana
1292,1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",2006,72,Belgium,4.0,Mexico
1293,1293,Pierre Marcolini,"Kendem Lembu, Java",2006,72,Belgium,3.0,Indonesia
1294,1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",2006,72,Belgium,4.0,Venezuela
1295,1295,Pinellas,Wampusirpi Region,2016,80,U.S.A.,2.5,Honduras
1296,1296,Pitch Dark,Tenor,2015,62,U.S.A.,2.5,Nicaragua
1297,1297,Pitch Dark,Johe,2015,80,U.S.A.,2.75,Nicaragua
1298,1298,Pitch Dark,Chuno,2015,80,U.S.A.,2.75,Nicaragua
1299,1299,Pitch Dark,Nicalizo,2015,80,U.S.A.,2.75,Nicaragua
1300,1300,Pitch Dark,Rugoso,2015,80,U.S.A.,3.25,Nicaragua
1301,1301,Pitch Dark,Akesson Estate,2014,73,U.S.A.,3.25,Madagascar
1302,1302,Pitch Dark,Namau Village,2014,73,U.S.A.,2.5,Fiji
1303,1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",2014,73,U.S.A.,3.25,Ecuador
1304,1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",2014,73,U.S.A.,3.5,Ecuador
1305,1305,Pomm (aka Dead Dog),"La Red, 2011",2012,76,U.S.A.,2.5,Dominican Republic
